CODIGO_REGION|NOMBRE_REGION
22003000028|CIRCUITO CASARES
21021000162|CIRCUITO CASAS
08009000169|CIRCUITO CASEROS
2100200368A|CIRCUITO CASILDA
2100200368C|CIRCUITO CASILDA
2100200368B|CIRCUITO CASILDA
1001400114A|CIRCUITO CASIRA
10008000075|CIRCUITO CASPALA
21021000153|CIRCUITO CASTELAR
21003000126|CIRCUITO CASTELLANOS
18014000098|CIRCUITO CASUARINAS
16012000069|CIRCUITO CATRIEL
1601200069A|CIRCUITO CATRIEL RURAL
11004000013|CIRCUITO CATRILO
1001600127B|CIRCUITO CATUA
1201600051A|CIRCUITO CATUNA
15007000740|CIRCUITO CAVIAHUE - COPAHUE
21011000059|CIRCUITO CAVOUR
21005000107|CIRCUITO CAYASTA
21019000207|CIRCUITO CAYASTACITO
21008000408|CIRCUITO CAÑADA DE GOMEZ
1701500072B|CIRCUITO CAÑADA DE LA JUNTA
08017000309|CIRCUITO CAÑADA DEL CERRO
2100600390C|CIRCUITO CAÑADA DEL UCLE
22006000064|CIRCUITO CAÑADA ESCOBAR
19004000050|CIRCUITO CAÑADA GRANDE
1801300093A|CIRCUITO CAÑADA HONDA
19002000022|CIRCUITO CAÑADA HONDA
21022000262|CIRCUITO CAÑADA OMBU
2100400379C|CIRCUITO CAÑADA RICA
22013000117|CIRCUITO CAÑADA RICA
21021000161|CIRCUITO CAÑADA ROSQUIN
13016000112|CIRCUITO CAÑADA SECA
20001000004|CIRCUITO CAÑADON SECO
11006000020|CIRCUITO CEBALLOS
16001000111|CIRCUITO CEFERINO
1700500023A|CIRCUITO CEIBALITO
08010000197|CIRCUITO CEIBAS
18003000042|CIRCUITO CENTENARIO
15001000180|CIRCUITO CENTENARIO
15001000185|CIRCUITO CENTENARIO SUR
21018000088|CIRCUITO CENTENO
16012006307|CIRCUITO CENTRO
08001000001|CIRCUITO CENTRO 1
08001000002|CIRCUITO CENTRO 2
1700500024E|CIRCUITO CENTRO 25 DE JUNIO
08001000003|CIRCUITO CENTRO 3
08001000004|CIRCUITO CENTRO 4
18003000039|CIRCUITO CENTRO CHIMBAS
16009004117|CIRCUITO CENTRO CIVICO
18002000032|CIRCUITO CENTRO SANTA LUCIA
18011000081|CIRCUITO CENTRO ULLUM
2100400378B|CIRCUITO CEPEDA
21016000178|CIRCUITO CERES
1701100052A|CIRCUITO CERRILLOS PUEBLO
1701100052B|CIRCUITO CERRILLOS PUEBLO
10015000121|CIRCUITO CERRILLOS-ABRA COLORADA
08001000032|CIRCUITO CERRITO
14004000023|CIRCUITO CERRO AZUL
14003000017|CIRCUITO CERRO CORA
16013000072|CIRCUITO CERRO POLICIA
22009000084|CIRCUITO CERRO RICO
1900200022A|CIRCUITO CERROS LARGOS
16012000062|CIRCUITO CERVANTES
13007000060|CIRCUITO CH.DE CORIA
21002000370|CIRCUITO CHABAS
15011001170|CIRCUITO CHACAICO SUR
16007000033|CIRCUITO CHACAY HUARRUCA
11022000092|CIRCUITO CHACHARRAMENDI
16012006314|CIRCUITO CHACRA MONTE Y SECCION CHACRAS
08017000305|CIRCUITO CHAJARI
10007000067|CIRCUITO CHALICAN
15001000120|CIRCUITO CHALLACO
1300400034A|CIRCUITO CHALLAO
11018000070|CIRCUITO CHAMAICO
1201200038A|CIRCUITO CHAMICAL
10004000030|CIRCUITO CHAMICAL
13009000075|CIRCUITO CHAPANAY
15015001580|CIRCUITO CHAPELCO GRANDE
15005000550|CIRCUITO CHAPUA
2100600386A|CIRCUITO CHAPUY
22006000055|CIRCUITO CHAUPI POZO
1200500014B|CIRCUITO CHAUPIHUASI
08016000292|CIRCUITO CHAÑAR
08014000262|CIRCUITO CHAÑAR
1201400045A|CIRCUITO CHAÑAR
21002000371|CIRCUITO CHAÑAR LADEADO
2202200187A|CIRCUITO CHAÑAR POZO DE ABAJO
1200700028D|CIRCUITO CHAÑARMUYO
1201700057B|CIRCUITO CHELCOS
16011000055|CIRCUITO CHELFORO
1201700055A|CIRCUITO CHEPES
16012000057|CIRCUITO CHICHINALES
1701200056A|CIRCUITO CHICOANA
1201300041H|CIRCUITO CHILA
22025000215|CIRCUITO CHILCA JULIANA
22005000041|CIRCUITO CHILCAS
08005000103|CIRCUITO CHILCAS
22012000109|CIRCUITO CHILE
1200600018A|CIRCUITO CHILECITO
13013000098|CIRCUITO CHILECITO
16011000054|CIRCUITO CHIMPAY
16004000017|CIRCUITO CHIPAUQUIL
19007000085|CIRCUITO CHIPISCU
08006000127|CIRCUITO CHIQUEROS
15014001420|CIRCUITO CHIUQUILIHUIN
1701200056E|CIRCUITO CHIVILME
1700900046I|CIRCUITO CHIYAYOC
16011000047|CIRCUITO CHOELE CHOEL
15008000840|CIRCUITO CHORRIACA
15005000500|CIRCUITO CHOS MALAL
15005000510|CIRCUITO CHOS MALAL FUERA DE RADIO
2100600390B|CIRCUITO CHOVET
2100600396A|CIRCUITO CHRISTOPHERSEN
18016000117|CIRCUITO CHUCUMA
2200100007B|CIRCUITO CHUMILLO
12003000007|CIRCUITO CHUQUIS
1001300111A|CIRCUITO CIENEGO GRANDE
10014000114|CIRCUITO CIENEGUILLAS
18013000094|CIRCUITO CIENEGUITA
16012000066|CIRCUITO CINCO SALTOS
16012000065|CIRCUITO CIPOLLETTI
10001000001|CIRCUITO CIUD.EXTREMO ESTE (1-599>
18006000056|CIRCUITO CIUDAD BARRIO CAPITAN LAZO
18006000055|CIRCUITO CIUDAD BARRIO OBRERO RAWSON
18015000101|CIRCUITO CIUDAD CAUCETE SEC. ESTE
18015000102|CIRCUITO CIUDAD CAUCETE SEC. OESTE
18001000002|CIRCUITO CIUDAD CENTRO
10001000002|CIRCUITO CIUDAD CENTRO (600-999)
13002000025|CIRCUITO CIUDAD DE GODOY CRUZ
1300200025A|CIRCUITO CIUDAD DE GODOY CRUZ
13018000130|CIRCUITO CIUDAD DE GRAL.ALVEA
18017000118|CIRCUITO CIUDAD DE JACHAL
13010000077|CIRCUITO CIUDAD DE JUNIN
13004000034|CIRCUITO CIUDAD DE LAS HERAS
13005000041|CIRCUITO CIUDAD DE LAVALLE
13007000057|CIRCUITO CIUDAD DE LUJAN DE C
13006000048|CIRCUITO CIUDAD DE MAIPU
13017000125|CIRCUITO CIUDAD DE MALARGUE
13001000013|CIRCUITO CIUDAD DE MENDOZA
13001000004|CIRCUITO CIUDAD DE MENDOZA
13001000020|CIRCUITO CIUDAD DE MENDOZA
13001000011|CIRCUITO CIUDAD DE MENDOZA
13001000001|CIRCUITO CIUDAD DE MENDOZA
13001000012|CIRCUITO CIUDAD DE MENDOZA
13001000022|CIRCUITO CIUDAD DE MENDOZA
13001000014|CIRCUITO CIUDAD DE MENDOZA
13001000021|CIRCUITO CIUDAD DE MENDOZA
13001000006|CIRCUITO CIUDAD DE MENDOZA
13001000023|CIRCUITO CIUDAD DE MENDOZA
13001000007|CIRCUITO CIUDAD DE MENDOZA
13001000009|CIRCUITO CIUDAD DE MENDOZA
13001000002|CIRCUITO CIUDAD DE MENDOZA
13001000003|CIRCUITO CIUDAD DE MENDOZA
13001000010|CIRCUITO CIUDAD DE MENDOZA
13001000024|CIRCUITO CIUDAD DE MENDOZA
13001000016|CIRCUITO CIUDAD DE MENDOZA
13001000008|CIRCUITO CIUDAD DE MENDOZA
13001000019|CIRCUITO CIUDAD DE MENDOZA
13001000005|CIRCUITO CIUDAD DE MENDOZA
13001000015|CIRCUITO CIUDAD DE MENDOZA
13001000017|CIRCUITO CIUDAD DE MENDOZA
13001000018|CIRCUITO CIUDAD DE MENDOZA
13011000084|CIRCUITO CIUDAD DE RIVADAVIA
13009000069|CIRCUITO CIUDAD DE SAN MARTIN
13012000091|CIRCUITO CIUDAD DE TUNUYAN
13008000066|CIRCUITO CIUDAD DE TUPUNGATO
18001000003|CIRCUITO CIUDAD ESTE
10001000003|CIRCUITO CIUDAD EXTREMO OESTE 1000-1399
1001100090A|CIRCUITO CIUDAD HUMAHUACA
13016000107|CIRCUITO CIUDAD IRIGOYEN AL N
1301600107C|CIRCUITO CIUDAD IRIGOYEN AL S
19003003401|CIRCUITO CIUDAD J.DARACT (3401)
19003003402|CIRCUITO CIUDAD J.DARACT (3402)
19003003403|CIRCUITO CIUDAD J.DARACT (3403)
19003003404|CIRCUITO CIUDAD J.DARACT (3404)
19003003405|CIRCUITO CIUDAD J.DARACT (3405)
19003003406|CIRCUITO CIUDAD J.DARACT (3406)
19003003407|CIRCUITO CIUDAD J.DARACT (3407)
1301600107A|CIRCUITO CIUDAD MITRE AL NORT
1301600107B|CIRCUITO CIUDAD MITRE AL SUR
18001000001|CIRCUITO CIUDAD OESTE
10004000031|CIRCUITO CIUDAD PERICO
1900303001A|CIRCUITO CIUDAD V.MERCEDES (3001A)
1900303001B|CIRCUITO CIUDAD V.MERCEDES (3001B)
19003003002|CIRCUITO CIUDAD V.MERCEDES (3002)
19003003003|CIRCUITO CIUDAD V.MERCEDES (3003)
19003003004|CIRCUITO CIUDAD V.MERCEDES (3004)
19003003005|CIRCUITO CIUDAD V.MERCEDES (3005)
19003003006|CIRCUITO CIUDAD V.MERCEDES (3006)
19003003007|CIRCUITO CIUDAD V.MERCEDES (3007)
19003003008|CIRCUITO CIUDAD V.MERCEDES (3008)
19003003009|CIRCUITO CIUDAD V.MERCEDES (3009)
19003003010|CIRCUITO CIUDAD V.MERCEDES (3010)
19003003011|CIRCUITO CIUDAD V.MERCEDES (3011)
19003003012|CIRCUITO CIUDAD V.MERCEDES (3012)
19003003013|CIRCUITO CIUDAD V.MERCEDES (3013)
19003003014|CIRCUITO CIUDAD V.MERCEDES (3014)
19003003015|CIRCUITO CIUDAD V.MERCEDES (3015)
19003003016|CIRCUITO CIUDAD V.MERCEDES (3016)
19003003017|CIRCUITO CIUDAD V.MERCEDES (3017)
19003003018|CIRCUITO CIUDAD V.MERCEDES (3018)
19003003019|CIRCUITO CIUDAD V.MERCEDES (3019)
19003003020|CIRCUITO CIUDAD V.MERCEDES (3020)
19003003021|CIRCUITO CIUDAD V.MERCEDES (3021)
18006000054|CIRCUITO CIUDAD VILLA KRAUSE
18006000057|CIRCUITO CIUDAD VILLA S.MA. DEL CARRIL
2100800413B|CIRCUITO CLASSON
16006000029|CIRCUITO CLEMENTE ONELLI
22006000052|CIRCUITO CLODOMIRA
08013000248|CIRCUITO CLODOMIRO LEDESMA
16012000067|CIRCUITO CLTE CORDERO
21003000136|CIRCUITO CLUCELLAS
1401700082A|CIRCUITO CMTE. ANDRESITO
11006000021|CIRCUITO CNEL. HILARIO LAGOS
14008000046|CIRCUITO CNIA ALBERDI
1401100064A|CIRCUITO CNIA ALICIA
1401100064B|CIRCUITO CNIA APARECIDA
14011000064|CIRCUITO CNIA AURORA
14014000074|CIRCUITO CNIA DELICIA
1401300068C|CIRCUITO CNIA LA FLOR
1401300068A|CIRCUITO CNIA LA NUEVA
1401300068D|CIRCUITO CNIA MANDARINA
1401300068B|CIRCUITO CNIA MONTEAGUDO
16009004101|CIRCUITO CNIA SUIZA
14014000073|CIRCUITO CNIA VICTORIA
1700300011B|CIRCUITO COBOS
1702200099C|CIRCUITO COBRES
18013000090|CIRCUITO COCHAGUAL
15005000580|CIRCUITO COCHICO
1301800134A|CIRCUITO COCHICO
10012000101|CIRCUITO COCHINOCA (PUEBLO)
10011000091|CIRCUITO COCTACA
15009000960|CIRCUITO CODIHUE
08010000199|CIRCUITO COL FLORIDA DEL OESTE
08001000027|CIRCUITO COL NVA VA URQUIZA
08001000047|CIRCUITO COL OF 4 - BURGOS
21009000021|CIRCUITO COLASTINE
18001000011|CIRCUITO COLEGIO SAN FRANC. DE ASIS
15007000790|CIRCUITO COLIPILLI
21022000258|CIRCUITO COLMENA
1701900088C|CIRCUITO COLOME
08015000266|CIRCUITO COLON
08012000226|CIRCUITO COLONIA ADIVINOS
22020000171|CIRCUITO COLONIA ALPINA
21016000204|CIRCUITO COLONIA ANA
08001000023|CIRCUITO COLONIA AVELLANEDA
08013000240|CIRCUITO COLONIA AYUI
11017000063|CIRCUITO COLONIA BARON
21021000157|CIRCUITO COLONIA BELGRANO
21003000111|CIRCUITO COLONIA BICHA
2100300120A|CIRCUITO COLONIA BIGAND
21016000203|CIRCUITO COLONIA BOSSI
08001000025|CIRCUITO COLONIA CELINA
21003000135|CIRCUITO COLONIA CELLO
08001000031|CIRCUITO COLONIA CERRITO
2102000422A|CIRCUITO COLONIA CLODOMIRA
08001000026|CIRCUITO COLONIA CRESPO
2101900214A|CIRCUITO COLONIA DOLORES
22002000020|CIRCUITO COLONIA DORA
21017000280|CIRCUITO COLONIA DURAN
08015000278|CIRCUITO COLONIA EL CARMEN
22021000181|CIRCUITO COLONIA EL SIMBOLAR
08009000164|CIRCUITO COLONIA ELIA
08004000087|CIRCUITO COLONIA ENSAYO
08014000253|CIRCUITO COLONIA FEDERAL
18013000091|CIRCUITO COLONIA FISCAL
08017000299|CIRCUITO COLONIA FREITAS
18002000035|CIRCUITO COLONIA GUTIERREZ
2100300136A|CIRCUITO COLONIA ITURRASPE
16011000051|CIRCUITO COLONIA JOSEFA
2101900216A|CIRCUITO COLONIA LA BLANCA
2101700276A|CIRCUITO COLONIA LA MARIA
08014000260|CIRCUITO COLONIA LA MARTA
2100200365A|CIRCUITO COLONIA LAGO DI COMO
2101100055A|CIRCUITO COLONIA LARRECHEA
08009000176|CIRCUITO COLONIA LUCIENVILLE
21003000141|CIRCUITO COLONIA MARGARITA
21005000109|CIRCUITO COLONIA MASCIAS
21003000152|CIRCUITO COLONIA MAUA
08015000273|CIRCUITO COLONIA NUEVA NORTE
08015000271|CIRCUITO COLONIA NUEVA SUR
08018000313|CIRCUITO COLONIA OFICIAL N° 5
08009000160|CIRCUITO COLONIA PERFECCION
14007000042|CIRCUITO COLONIA POLANA
08015000272|CIRCUITO COLONIA PRIMERO DE MAYO
2101100055B|CIRCUITO COLONIA PUJOL
21003000116|CIRCUITO COLONIA RAQUEL
08001000029|CIRCUITO COLONIA RIVADAVIA
08013000241|CIRCUITO COLONIA ROCA
18006000059|CIRCUITO COLONIA RODAS
21016000187|CIRCUITO COLONIA ROSA
21005000104|CIRCUITO COLONIA SAN JOAQUIN
11017000067|CIRCUITO COLONIA SAN JOSE
2201000089A|CIRCUITO COLONIA SAN JUAN
08014000261|CIRCUITO COLONIA SAN LORENZO
2100700244B|CIRCUITO COLONIA SAN MANUEL
0800900174A|CIRCUITO COLONIA SAN MARTIN
08017000303|CIRCUITO COLONIA SANTA MARIA
1700700034A|CIRCUITO COLONIA SANTA ROSA
0800900166A|CIRCUITO COLONIA SANTA TERESITA
1300300031B|CIRCUITO COLONIA SEGOVIA
22026000218|CIRCUITO COLONIA SIEJEL
2101900208A|CIRCUITO COLONIA SOL DE MAYO
11022000091|CIRCUITO COLONIA STA. MARIA
2101700275A|CIRCUITO COLONIA TERESA
2202200193A|CIRCUITO COLONIA TINCO
21007000240|CIRCUITO COLONIA URDANIZ
08013000245|CIRCUITO COLONIA YERUA
10009000081|CIRCUITO COLORADOS
16008000037|CIRCUITO COMALLO
20005000014|CIRCUITO COMANDANTE LUIS PIEDRA BUENA
16009004118|CIRCUITO COMERCIAL
16005000022|CIRCUITO CONA NIYEU
19004000045|CIRCUITO CONCARAN
08013000233|CIRCUITO CONCORDIA ESTE NORTE
08013000232|CIRCUITO CONCORDIA ESTE SUR
08013000231|CIRCUITO CONCORDIA OESTE NORTE
08013000230|CIRCUITO CONCORDIA OESTE SUR
11008000026|CIRCUITO CONELLO
08014000258|CIRCUITO CONSCRIPTO BERNARDI
18001000028|CIRCUITO CONSORCIO M MORENO
21016000192|CIRCUITO CONSTANZA
22002000022|CIRCUITO COPO
1701500071A|CIRCUITO COPO QUILE
13006000051|CIRCUITO COQUIMBITO
1001600126A|CIRCUITO CORANZULI
1001100090C|CIRCUITO CORAYA Y OVARA
1300800066A|CIRCUITO CORDON DEL PLATA
21018000079|CIRCUITO CORONDA
2102000422B|CIRCUITO CORONEL ARNOLD
16011000053|CIRCUITO CORONEL BELISLE
21013000351|CIRCUITO CORONEL BOGADO
1700800042B|CIRCUITO CORONEL CORNEJO
2101300360A|CIRCUITO CORONEL DOMINGUEZ
21003000151|CIRCUITO CORONEL FRAGA
1700600028B|CIRCUITO CORONEL JUAN SOLA
1701300061A|CIRCUITO CORONEL MOLDES
1700500022C|CIRCUITO CORONEL MOLLINEDO
1700500024C|CIRCUITO CORONEL OLLEROS
14007000037|CIRCUITO CORPUS
1201800062A|CIRCUITO CORRAL DE ISSAC
13018000136|CIRCUITO CORRAL DE LORCA
08005000100|CIRCUITO CORRALES
1600800036C|CIRCUITO CORRALITO
21008000410|CIRCUITO CORREA
19004000051|CIRCUITO CORTADERAS
12014000044|CIRCUITO CORTADERAS
1700900048D|CIRCUITO CORTADERAS
13005000043|CIRCUITO COSTA DE ARAUJO
21017000278|CIRCUITO COSTA DEL TOBA
08004000089|CIRCUITO COSTA GRANDE
08010000207|CIRCUITO COSTA SAN ANTONIO
08010000187|CIRCUITO COSTA URUGUAY NORTE
08010000186|CIRCUITO COSTA URUGUAY SUR
16001000110|CIRCUITO COSTANERA Y CENTRO
15002000240|CIRCUITO COVUNCO ABAJO
15005000570|CIRCUITO COYUCO
08001000048|CIRCUITO CRESPO
21021000154|CIRCUITO CRISPI
16009004104|CIRCUITO CRUCE CATEDRAL
08006000120|CIRCUITO CRUCESITAS 3A SECCION
08006000121|CIRCUITO CRUCESITAS 7A SECCION
08006000122|CIRCUITO CRUCESITAS 8A SECCION
19005000054|CIRCUITO CRUZ DE CAÑA
18017000120|CIRCUITO CRUZ DE PIEDRA
1300600049A|CIRCUITO CRUZ DE PIEDRA
13016000117|CIRCUITO CUADRO BENEGAS
13016000108|CIRCUITO CUADRO NACIONAL
08015000283|CIRCUITO CUARTO DISTRITO
2200700067A|CIRCUITO CUATRO BOCAS
1201800061D|CIRCUITO CUATRO ESQUINA
16001000003|CIRCUITO CUBANEA
22019000164|CIRCUITO CUCHI CORRAL
08010000196|CIRCUITO CUCHILLA REDONDA
11013000049|CIRCUITO CUCHILLO-CO
1701000051D|CIRCUITO CUESTA AZUL
1200500016B|CIRCUITO CUIPAN
21011000071|CIRCUITO CULULU
21016000202|CIRCUITO CURUPAYTI
1001400116C|CIRCUITO CUSI-CUSI
15001000100|CIRCUITO CUTRAL CO
15001000105|CIRCUITO CUTRAL CO NORTE - FILI DEI
22006000060|CIRCUITO CUYOJ
16011000052|CIRCUITO DARWIN
19008000090|CIRCUITO DEOCLESIO PEREZ
13015000106|CIRCUITO DESAGUADERO
1900100009A|CIRCUITO DESAGUADERO
1201700057A|CIRCUITO DESIDERIO TELLO
21018000096|CIRCUITO DESVIO ARIJON
16009004121|CIRCUITO DIAG GUTIERREZ
08004000077|CIRCUITO DIAMANTE
22024000202|CIRCUITO DIASPA
21018000091|CIRCUITO DIAZ
2100600388A|CIRCUITO DIEGO DE ALVEAR
1600800036B|CIRCUITO DINA HUAPI
10004000029|CIRCUITO DIQUE LA CIENAGA
18001000023|CIRCUITO DIRECCION DE HIDRAULICA
08008000150|CIRCUITO DISTRITO CLE
08016000290|CIRCUITO DISTRITO FELICIANO
08003000062|CIRCUITO DISTRITO FELICIANO
08008000144|CIRCUITO DISTRITO PUEBLO
1801300094A|CIRCUITO DIVISADERO
11001000001|CIRCUITO DOBLAS
08004000090|CIRCUITO DOLL
08012000216|CIRCUITO DOMINGUEZ
16001000101|CIRCUITO DON BOSCO, 14 DE MARZO, PIEDRA
08006000113|CIRCUITO DON CRISTOBAL 1A SECC
08006000114|CIRCUITO DON CRISTOBAL 2A SECC
1400100008B|CIRCUITO DON SANTIAGO
16001000112|CIRCUITO DON ZATTI
22004000035|CIRCUITO DONADEU
11015000056|CIRCUITO DORILA
1300300029A|CIRCUITO DORREGO
18008000066|CIRCUITO DOS ACEQUIAS
14004000025|CIRCUITO DOS ARROYOS
14010000059|CIRCUITO DOS DE MAYO
08010000194|CIRCUITO DOS HERMANAS
21016000174|CIRCUITO DOS ROSAS Y LA LEGUA
22011000097|CIRCUITO DOÑA LUISA
1700800041B|CIRCUITO DRAGONES
08008000153|CIRCUITO DURAZNO NORTE
08008000155|CIRCUITO DURAZNO SUD
2000100004A|CIRCUITO EA. CAÑADON SECO Y CALETA OLIVIA
2000500014A|CIRCUITO EA. COMANDANTE LUIS PIEDRA BUENA
2000400013A|CIRCUITO EA. GOBERNADOR GREGORES
2000100006A|CIRCUITO EA. LAS HERAS
2000200008A|CIRCUITO EA. PERITO MORENO
2000100001A|CIRCUITO EA. PUERTO DESEADO
20003000011|CIRCUITO EA. PUERTO SAN JULIAN
2000500015A|CIRCUITO EA. PUERTO SANTA CRUZ
20007000019|CIRCUITO EA. RIO GALLEGOS
2000700021A|CIRCUITO EA. RIO TURBIO
11008000027|CIRCUITO EDO. CASTEX
21003000122|CIRCUITO EGUSQUIZA
08008000142|CIRCUITO EJIDO 1º ROSARIO DEL TALA
08008000143|CIRCUITO EJIDO 2º ROSARIO DEL TALA
08015000267|CIRCUITO EJIDO COLON
08013000235|CIRCUITO EJIDO CONCORDIA
08004000079|CIRCUITO EJIDO DIAMANTE
08010000188|CIRCUITO EJIDO ESTE GUALEGUAYCHU
08017000297|CIRCUITO EJIDO FEDERACION
08016000289|CIRCUITO EJIDO FELICIANO
08003000060|CIRCUITO EJIDO LA PAZ
08006000112|CIRCUITO EJIDO NOGOYA
08012000215|CIRCUITO EJIDO NORTE VILLAGUAY
2201700147A|CIRCUITO EL 49
22009000080|CIRCUITO EL 55
10011000097|CIRCUITO EL AGUILAR
22006000051|CIRCUITO EL AIBE
22006000046|CIRCUITO EL ALAMBRADO
14009000058|CIRCUITO EL ALCAZAR
1700500024D|CIRCUITO EL ALGARROBAL
13004000038|CIRCUITO EL ALGARROBAL
1001400112B|CIRCUITO EL ANGOSTO
21007000247|CIRCUITO EL ARAZA
1701500068A|CIRCUITO EL ARENAL
22012000108|CIRCUITO EL ARENAL
1701800083C|CIRCUITO EL ARREMO
2201200105A|CIRCUITO EL BAGUAL
22018000155|CIRCUITO EL BALDE
1201800062D|CIRCUITO EL BALDE
1701800079C|CIRCUITO EL BARRIAL
1900800093B|CIRCUITO EL BARRIAL
13003000031|CIRCUITO EL BERMEJO
22012000107|CIRCUITO EL BOBADAL
16009000043|CIRCUITO EL BOLSON
13004000039|CIRCUITO EL BORBOLLON - EL PA
1700300010A|CIRCUITO EL BORDO
1701500070B|CIRCUITO EL BORDO
18009000069|CIRCUITO EL BOSQUE
10002000024|CIRCUITO EL BRETE-C.FORESTAL-CUCHO
08015000269|CIRCUITO EL BRILLANTE
2200800072B|CIRCUITO EL CABURE
16006000025|CIRCUITO EL CAIN
20006000017|CIRCUITO EL CALAFATE
1900700083A|CIRCUITO EL CALDEN
1200800031D|CIRCUITO EL CARDON
1700700038A|CIRCUITO EL CARMEN
10004000028|CIRCUITO EL CARMEN (CIUDAD)
2100700225A|CIRCUITO EL CARMEN DE AVELLANEDA
1701200058A|CIRCUITO EL CARRIL
13007000065|CIRCUITO EL CARRIZAL
1300700065A|CIRCUITO EL CARRIZAL DE ABAJO
1701600073B|CIRCUITO EL CEIBAL
1300900076B|CIRCUITO EL CENTRAL
18006000061|CIRCUITO EL CERRILLO
13016000109|CIRCUITO EL CERRITO
2000600016A|CIRCUITO EL CHALTEN
22012000105|CIRCUITO EL CHARCO
10001000020|CIRCUITO EL CHAÑI
15007000720|CIRCUITO EL CHOLAR
08014000259|CIRCUITO EL CIMARRON
2201400126B|CIRCUITO EL COLORADO
1701000050B|CIRCUITO EL CONDADO
10015000123|CIRCUITO EL CONDOR
16001000122|CIRCUITO EL CONDOR
1700800041D|CIRCUITO EL CORRALITO
2201400126A|CIRCUITO EL CUADRADO
16013000071|CIRCUITO EL CUY
22001000010|CIRCUITO EL DEAN
1700600029D|CIRCUITO EL DESEMBOQUE
1700600026C|CIRCUITO EL DESTIERRO
1201700056C|CIRCUITO EL DIVISADERO
1701700077D|CIRCUITO EL DIVISADERO
19002000026|CIRCUITO EL DURAZNO
1001000084B|CIRCUITO EL DURAZNO
1701600075B|CIRCUITO EL ESPINAL
2200600053A|CIRCUITO EL FAVORITO
16009000042|CIRCUITO EL FOYEL
16009004110|CIRCUITO EL FRUTILLAR
10006000049|CIRCUITO EL FUERTE
1700400017A|CIRCUITO EL GALPON
08014000256|CIRCUITO EL GATO
1702100097C|CIRCUITO EL GOLGOTA/GOB SOLA
1701100055B|CIRCUITO EL HUAICO
1001600125A|CIRCUITO EL HUANCAR
15007000700|CIRCUITO EL HUECU
15007000710|CIRCUITO EL HUECU - FUERA DE RADIO
1701600075A|CIRCUITO EL JARDIN
16001000121|CIRCUITO EL JUNCAL
2100500106B|CIRCUITO EL LAUREL
16009004116|CIRCUITO EL MALLIN
1702100094B|CIRCUITO EL MANZANO
13017000127|CIRCUITO EL MANZANO
1301200093A|CIRCUITO EL MANZANO HISTORICO
1301400100B|CIRCUITO EL MARCADO
13011000090|CIRCUITO EL MIRADOR
22018000157|CIRCUITO EL MOJON
22009000085|CIRCUITO EL MOJONCITO
1701000051E|CIRCUITO EL MOLINO DE CUESTA AZUL
1702100093B|CIRCUITO EL MOLLAR
10009000082|CIRCUITO EL MORENO
19003000036|CIRCUITO EL MORRO
1701500067D|CIRCUITO EL NARANJO
1301600117A|CIRCUITO EL NIHUIL
1700600027D|CIRCUITO EL OCULTAR
13008000067|CIRCUITO EL PERAL
16009004108|CIRCUITO EL PILAR
08001000038|CIRCUITO EL PINGO
10006000050|CIRCUITO EL PIQUETE
13004000037|CIRCUITO EL PLUMERILLO
22006000045|CIRCUITO EL POLEAR
1201500049A|CIRCUITO EL POTRERO
1701500072A|CIRCUITO EL POTRERO
1702100091B|CIRCUITO EL PUCARA
1700500025A|CIRCUITO EL QUEBRACHAL
1201600051B|CIRCUITO EL QUEMADO
21007000238|CIRCUITO EL RABON
13004000036|CIRCUITO EL RESGUARDO
1201500049B|CIRCUITO EL RETAMAL
1201200038B|CIRCUITO EL RETAMO
2100700222A|CIRCUITO EL RICARDITO
19007000077|CIRCUITO EL RINCON
1702200099B|CIRCUITO EL RODEO
13005000044|CIRCUITO EL ROSARIO
15011001120|CIRCUITO EL SALITRAL
15012001210|CIRCUITO EL SAUCE
1300300031A|CIRCUITO EL SAUCE
22022000186|CIRCUITO EL SAUZAL
1701200056C|CIRCUITO EL SIMBOLAR
14013000068|CIRCUITO EL SOBERBIO
21007000229|CIRCUITO EL SOMBRERITO
13016000124|CIRCUITO EL SOSNEADO
1700700032A|CIRCUITO EL TABACAL
1701600074A|CIRCUITO EL TALA
1201700058A|CIRCUITO EL TALA
1000600051B|CIRCUITO EL TALAR
1702100091C|CIRCUITO EL TIMBO
1701200056F|CIRCUITO EL TIPAL
1702100098A|CIRCUITO EL TORO
1001600126C|CIRCUITO EL TORO
1201700056B|CIRCUITO EL TOTORAL
21021000165|CIRCUITO EL TREBOL
1700400017B|CIRCUITO EL TUNAL
1700500025E|CIRCUITO EL VENCIDO
22011000099|CIRCUITO EL VIZCACHERAL
19001000004|CIRCUITO EL VOLCAN
1300800066B|CIRCUITO EL ZAMPAL
1300400037A|CIRCUITO EL ZAPALLAR
1200800032B|CIRCUITO EL ZAPALLAR
14014000069|CIRCUITO ELDORADO
14014000070|CIRCUITO ELDORADO CENTRO
21011000068|CIRCUITO ELISA
21006000389|CIRCUITO ELORTONDO
11019000079|CIRCUITO EMB. MARTINI
1700800040A|CIRCUITO EMBARCACION
21009000031|CIRCUITO EMILIA
11005000017|CIRCUITO EMILIO MITRE
21011000069|CIRCUITO EMPALME SAN CARLOS
2100400384A|CIRCUITO EMPALME VILLA CONSTITUCION
08014000264|CIRCUITO ENCIERRA
18014000100|CIRCUITO ENCON
